"wbic","year","survey.seq.no","survey.begin.date","survey.end.date","month","daytype","n.marks.recapped","totalFishExamined"
1516500,2012,270778733,2012-05-05,2013-03-03,6,"weekend",2,18
1516500,2012,270778733,2012-05-05,2013-03-03,7,"weekday",1,4
1516500,2012,270778733,2012-05-05,2013-03-03,7,"weekend",0,5
1516500,2012,270778733,2012-05-05,2013-03-03,8,"weekday",0,4
1516500,2012,270778733,2012-05-05,2013-03-03,8,"weekend",2,2
1516500,2012,270778733,2012-05-05,2013-03-03,9,"weekday",0,7
1516500,2012,270778733,2012-05-05,2013-03-03,9,"weekend",2,10
1516500,2012,270778733,2012-05-05,2013-03-03,10,"weekday",0,5
1516500,2012,270778733,2012-05-05,2013-03-03,10,"weekend",3,14
1516500,2012,270778733,2012-05-05,2013-03-03,12,"weekday",0,1
1516500,2012,270778733,2012-05-05,2013-03-03,12,"weekend",0,5
1516500,2023,515099444,2023-05-06,2024-03-03,5,"weekday",3,12
1516500,2023,515099444,2023-05-06,2024-03-03,5,"weekend",12,46
1516500,2023,515099444,2023-05-06,2024-03-03,6,"weekday",1,4
1516500,2023,515099444,2023-05-06,2024-03-03,6,"weekend",1,1
1516500,2023,515099444,2023-05-06,2024-03-03,7,"weekday",3,11
1516500,2023,515099444,2023-05-06,2024-03-03,7,"weekend",0,1
1516500,2023,515099444,2023-05-06,2024-03-03,8,"weekday",3,5
1516500,2023,515099444,2023-05-06,2024-03-03,8,"weekend",1,2
1516500,2023,515099444,2023-05-06,2024-03-03,9,"weekday",1,1
1516500,2023,515099444,2023-05-06,2024-03-03,9,"weekend",0,8
1516800,2012,268294241,2012-05-05,2013-03-03,5,"weekday",1,1
1516800,2012,268294241,2012-05-05,2013-03-03,5,"weekend",0,1
1516800,2012,268294241,2012-05-05,2013-03-03,6,"weekday",0,2
1517200,2006,98242,2006-05-06,2007-03-04,1,"weekday",0,1
1517200,2006,98242,2006-05-06,2007-03-04,1,"weekend",2,8
1517200,2006,98242,2006-05-06,2007-03-04,2,"weekend",1,1
1517200,2006,98242,2006-05-06,2007-03-04,6,"weekday",1,1
1517200,2018,515086534,2018-05-05,2019-03-03,7,"weekend",0,1
1523000,2019,515089431,2019-05-04,2020-03-01,5,"weekday",0,1
1523600,2003,95828,2003-05-03,2004-03-01,1,"weekend",1,1
1523600,2003,95828,2003-05-03,2004-03-01,2,"weekend",0,2
1523600,2003,95828,2003-05-03,2004-03-01,5,"weekday",5,19
1523600,2003,95828,2003-05-03,2004-03-01,5,"weekend",18,53
1523600,2003,95828,2003-05-03,2004-03-01,6,"weekday",5,8
1523600,2003,95828,2003-05-03,2004-03-01,6,"weekend",4,9
1523600,2003,95828,2003-05-03,2004-03-01,7,"weekday",0,6
1523600,2003,95828,2003-05-03,2004-03-01,7,"weekend",3,5
1523600,2003,95828,2003-05-03,2004-03-01,8,"weekday",1,8
1523600,2003,95828,2003-05-03,2004-03-01,8,"weekend",7,22
1523600,2003,95828,2003-05-03,2004-03-01,9,"weekday",0,20
1523600,2003,95828,2003-05-03,2004-03-01,9,"weekend",4,22
1523600,2003,95828,2003-05-03,2004-03-01,10,"weekday",3,38
1523600,2003,95828,2003-05-03,2004-03-01,10,"weekend",8,50
1523600,2003,95828,2003-05-03,2004-03-01,12,"weekday",0,3
1523600,2015,515077903,2015-05-02,2016-03-06,1,"weekday",1,6
1523600,2015,515077903,2015-05-02,2016-03-06,1,"weekend",0,4
1523600,2015,515077903,2015-05-02,2016-03-06,2,"weekday",0,1
1523600,2015,515077903,2015-05-02,2016-03-06,3,"weekend",0,1
1523600,2015,515077903,2015-05-02,2016-03-06,5,"weekday",8,41
1523600,2015,515077903,2015-05-02,2016-03-06,5,"weekend",42,166
1523600,2015,515077903,2015-05-02,2016-03-06,6,"weekday",4,15
1523600,2015,515077903,2015-05-02,2016-03-06,6,"weekend",4,9
1523600,2015,515077903,2015-05-02,2016-03-06,7,"weekday",1,4
1523600,2015,515077903,2015-05-02,2016-03-06,7,"weekend",2,8
1523600,2015,515077903,2015-05-02,2016-03-06,8,"weekday",0,9
1523600,2015,515077903,2015-05-02,2016-03-06,8,"weekend",1,5
1523600,2015,515077903,2015-05-02,2016-03-06,9,"weekday",0,14
1523600,2015,515077903,2015-05-02,2016-03-06,9,"weekend",2,8
1523600,2015,515077903,2015-05-02,2016-03-06,10,"weekday",1,10
1523600,2015,515077903,2015-05-02,2016-03-06,10,"weekend",6,21
1523600,2015,515077903,2015-05-02,2016-03-06,12,"weekend",0,1
1523600,2018,515086551,2018-05-05,2019-03-03,1,"weekend",0,13
1523600,2018,515086551,2018-05-05,2019-03-03,2,"weekday",0,1
1523600,2018,515086551,2018-05-05,2019-03-03,2,"weekend",0,2
1523600,2018,515086551,2018-05-05,2019-03-03,5,"weekday",0,3
1523600,2018,515086551,2018-05-05,2019-03-03,5,"weekend",2,11
1523600,2018,515086551,2018-05-05,2019-03-03,6,"weekday",0,5
1523600,2018,515086551,2018-05-05,2019-03-03,6,"weekend",1,13
1523600,2018,515086551,2018-05-05,2019-03-03,7,"weekend",4,17
1523600,2018,515086551,2018-05-05,2019-03-03,8,"weekday",2,12
1523600,2018,515086551,2018-05-05,2019-03-03,8,"weekend",3,10
1523600,2018,515086551,2018-05-05,2019-03-03,9,"weekday",1,19
1523600,2018,515086551,2018-05-05,2019-03-03,9,"weekend",4,19
1523600,2018,515086551,2018-05-05,2019-03-03,10,"weekday",0,1
1523600,2018,515086551,2018-05-05,2019-03-03,10,"weekend",3,13
1523600,2018,515086551,2018-05-05,2019-03-03,12,"weekend",2,15
1528300,2008,665434,2008-05-03,2009-03-08,5,"weekday",5,54
1528300,2008,665434,2008-05-03,2009-03-08,5,"weekend",10,100
1528300,2008,665434,2008-05-03,2009-03-08,6,"weekday",0,10
1528300,2008,665434,2008-05-03,2009-03-08,6,"weekend",3,30
1528300,2008,665434,2008-05-03,2009-03-08,7,"weekday",5,65
1528300,2008,665434,2008-05-03,2009-03-08,7,"weekend",2,20
1528300,2008,665434,2008-05-03,2009-03-08,8,"weekday",0,17
1528300,2008,665434,2008-05-03,2009-03-08,8,"weekend",4,62
1528300,2008,665434,2008-05-03,2009-03-08,9,"weekday",1,15
1528300,2008,665434,2008-05-03,2009-03-08,9,"weekend",5,35
1528300,2008,665434,2008-05-03,2009-03-08,10,"weekday",2,39
1528300,2008,665434,2008-05-03,2009-03-08,10,"weekend",1,29
1528300,2008,10255092,2008-12-02,2009-03-01,1,"weekday",0,6
1528300,2008,10255092,2008-12-02,2009-03-01,1,"weekend",1,19
1528300,2008,10255092,2008-12-02,2009-03-01,2,"weekday",0,2
1528300,2008,10255092,2008-12-02,2009-03-01,2,"weekend",0,6
1528300,2008,10255092,2008-12-02,2009-03-01,3,"weekend",0,1
1528300,2008,10255092,2008-12-02,2009-03-01,12,"weekday",0,5
1528300,2008,10255092,2008-12-02,2009-03-01,12,"weekend",2,50
1536300,2014,480106876,2014-05-03,2015-03-01,1,"weekday",1,1
1536300,2014,480106876,2014-05-03,2015-03-01,1,"weekend",0,1
1536300,2014,480106876,2014-05-03,2015-03-01,5,"weekday",3,13
1536300,2014,480106876,2014-05-03,2015-03-01,5,"weekend",1,9
1536300,2014,480106876,2014-05-03,2015-03-01,6,"weekday",5,8
1536300,2014,480106876,2014-05-03,2015-03-01,6,"weekend",5,17
1536300,2014,480106876,2014-05-03,2015-03-01,7,"weekday",2,9
1536300,2014,480106876,2014-05-03,2015-03-01,7,"weekend",0,3
1536300,2014,480106876,2014-05-03,2015-03-01,8,"weekday",1,4
1536300,2014,480106876,2014-05-03,2015-03-01,8,"weekend",0,4
1536300,2014,480106876,2014-05-03,2015-03-01,9,"weekday",7,48
1536300,2014,480106876,2014-05-03,2015-03-01,9,"weekend",7,29
1536300,2014,480106876,2014-05-03,2015-03-01,10,"weekday",0,18
1536300,2014,480106876,2014-05-03,2015-03-01,10,"weekend",1,11
1536300,2014,480106876,2014-05-03,2015-03-01,12,"weekday",0,3
1536300,2014,480106876,2014-05-03,2015-03-01,12,"weekend",0,3
1536300,2018,515086598,2018-05-05,2019-03-03,1,"weekday",0,3
1536300,2018,515086598,2018-05-05,2019-03-03,1,"weekend",0,12
1536300,2018,515086598,2018-05-05,2019-03-03,2,"weekday",0,2
1536300,2018,515086598,2018-05-05,2019-03-03,5,"weekday",4,19
1536300,2018,515086598,2018-05-05,2019-03-03,5,"weekend",0,4
1536300,2018,515086598,2018-05-05,2019-03-03,6,"weekday",2,18
1536300,2018,515086598,2018-05-05,2019-03-03,6,"weekend",0,1
1536300,2018,515086598,2018-05-05,2019-03-03,7,"weekday",0,2
1536300,2018,515086598,2018-05-05,2019-03-03,7,"weekend",0,7
1536300,2018,515086598,2018-05-05,2019-03-03,8,"weekday",4,30
1536300,2018,515086598,2018-05-05,2019-03-03,8,"weekend",0,7
1536300,2018,515086598,2018-05-05,2019-03-03,9,"weekday",2,44
1536300,2018,515086598,2018-05-05,2019-03-03,9,"weekend",4,54
1536300,2018,515086598,2018-05-05,2019-03-03,10,"weekday",5,51
1536300,2018,515086598,2018-05-05,2019-03-03,10,"weekend",4,71
1536300,2018,515086598,2018-05-05,2019-03-03,12,"weekend",0,8
1536300,2023,515099409,2023-05-06,2024-03-06,5,"weekday",5,20
1536300,2023,515099409,2023-05-06,2024-03-06,5,"weekend",5,18
1536300,2023,515099409,2023-05-06,2024-03-06,6,"weekday",1,4
1536300,2023,515099409,2023-05-06,2024-03-06,6,"weekend",4,19
1536300,2023,515099409,2023-05-06,2024-03-06,7,"weekday",0,1
1536300,2023,515099409,2023-05-06,2024-03-06,7,"weekend",1,2
1536300,2023,515099409,2023-05-06,2024-03-06,8,"weekday",0,15
1536300,2023,515099409,2023-05-06,2024-03-06,8,"weekend",1,9
1536300,2023,515099409,2023-05-06,2024-03-06,9,"weekday",9,69
1536300,2023,515099409,2023-05-06,2024-03-06,9,"weekend",7,32
1537800,2004,96085,2004-05-01,2005-03-06,6,"weekend",1,1
1539700,2022,515097083,2022-05-07,2023-03-05,12,"weekend",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,1,"weekday",0,4
1542300,2009,18045747,2009-05-02,2010-03-07,1,"weekend",1,6
1542300,2009,18045747,2009-05-02,2010-03-07,2,"weekday",0,2
1542300,2009,18045747,2009-05-02,2010-03-07,2,"weekend",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,5,"weekday",1,3
1542300,2009,18045747,2009-05-02,2010-03-07,5,"weekend",5,13
1542300,2009,18045747,2009-05-02,2010-03-07,6,"weekday",0,2
1542300,2009,18045747,2009-05-02,2010-03-07,6,"weekend",0,5
1542300,2009,18045747,2009-05-02,2010-03-07,7,"weekday",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,7,"weekend",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,8,"weekend",0,2
1542300,2009,18045747,2009-05-02,2010-03-07,9,"weekday",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,9,"weekend",0,1
1542300,2009,18045747,2009-05-02,2010-03-07,10,"weekday",0,2
1542300,2009,18045747,2009-05-02,2010-03-07,12,"weekday",2,3
1542300,2009,18045747,2009-05-02,2010-03-07,12,"weekend",2,2
1542400,2009,17789168,2009-05-02,2010-03-07,1,"weekday",0,1
1542400,2009,17789168,2009-05-02,2010-03-07,2,"weekday",0,1
1542400,2009,17789168,2009-05-02,2010-03-07,5,"weekday",0,1
1542400,2009,17789168,2009-05-02,2010-03-07,5,"weekend",2,3
1542400,2009,17789168,2009-05-02,2010-03-07,6,"weekend",2,6
1542400,2009,17789168,2009-05-02,2010-03-07,7,"weekday",0,1
1542400,2009,17789168,2009-05-02,2010-03-07,12,"weekday",1,2
1542400,2009,17789168,2009-05-02,2010-03-07,12,"weekend",0,1
1542700,2009,18559114,2009-05-02,2010-03-07,1,"weekend",1,10
1542700,2009,18559114,2009-05-02,2010-03-07,3,"weekday",0,1
1542700,2009,18559114,2009-05-02,2010-03-07,5,"weekend",0,3
1542700,2009,18559114,2009-05-02,2010-03-07,6,"weekday",0,1
1542700,2009,18559114,2009-05-02,2010-03-07,6,"weekend",0,2
1542700,2009,18559114,2009-05-02,2010-03-07,7,"weekday",2,3
1542700,2009,18559114,2009-05-02,2010-03-07,7,"weekend",0,1
1542700,2009,18559114,2009-05-02,2010-03-07,8,"weekday",0,1
1542700,2009,18559114,2009-05-02,2010-03-07,8,"weekend",0,2
1542700,2009,18559114,2009-05-02,2010-03-07,12,"weekday",0,4
1542700,2009,18559114,2009-05-02,2010-03-07,12,"weekend",0,3
1543300,2023,515099397,2023-05-06,2024-03-03,6,"weekend",0,3
1543300,2023,515099397,2023-05-06,2024-03-03,7,"weekday",0,1
1543300,2023,515099397,2023-05-06,2024-03-03,7,"weekend",1,1
1544700,2017,515084169,2017-05-06,2018-03-04,1,"weekend",1,1
1544800,2005,96032,2005-05-07,2006-03-05,1,"weekend",1,1
1544800,2005,96032,2005-05-07,2006-03-05,3,"weekend",0,1
1544800,2005,96032,2005-05-07,2006-03-05,5,"weekend",0,1
1544800,2005,96032,2005-05-07,2006-03-05,6,"weekday",0,1
1544800,2005,96032,2005-05-07,2006-03-05,9,"weekday",0,1
1544800,2005,96032,2005-05-07,2006-03-05,9,"weekend",0,1
1544800,2005,96032,2005-05-07,2006-03-05,10,"weekend",0,1
1544800,2005,96032,2005-05-07,2006-03-05,12,"weekday",1,2
1544800,2005,96032,2005-05-07,2006-03-05,12,"weekend",1,3
1544800,2017,515084271,2017-05-06,2018-03-04,1,"weekday",1,4
1544800,2017,515084271,2017-05-06,2018-03-04,1,"weekend",0,6
1544800,2017,515084271,2017-05-06,2018-03-04,2,"weekday",0,3
1544800,2017,515084271,2017-05-06,2018-03-04,2,"weekend",0,1
1544800,2017,515084271,2017-05-06,2018-03-04,5,"weekday",0,1
1544800,2017,515084271,2017-05-06,2018-03-04,5,"weekend",0,2
1544800,2017,515084271,2017-05-06,2018-03-04,6,"weekday",0,3
1544800,2017,515084271,2017-05-06,2018-03-04,7,"weekend",0,1
1544800,2017,515084271,2017-05-06,2018-03-04,8,"weekday",0,1
1544800,2017,515084271,2017-05-06,2018-03-04,8,"weekend",0,1
1544800,2017,515084271,2017-05-06,2018-03-04,9,"weekend",1,6
1544800,2017,515084271,2017-05-06,2018-03-04,12,"weekend",0,5
1545300,2007,96145,2007-05-05,2008-03-02,1,"weekday",0,1
1545300,2007,96145,2007-05-05,2008-03-02,1,"weekend",0,3
1545300,2007,96145,2007-05-05,2008-03-02,5,"weekday",2,82
1545300,2007,96145,2007-05-05,2008-03-02,5,"weekend",16,213
1545300,2007,96145,2007-05-05,2008-03-02,6,"weekday",2,44
1545300,2007,96145,2007-05-05,2008-03-02,6,"weekend",1,37
1545300,2007,96145,2007-05-05,2008-03-02,7,"weekday",4,34
1545300,2007,96145,2007-05-05,2008-03-02,7,"weekend",0,15
1545300,2007,96145,2007-05-05,2008-03-02,8,"weekday",0,29
1545300,2007,96145,2007-05-05,2008-03-02,8,"weekend",0,8
1545300,2007,96145,2007-05-05,2008-03-02,9,"weekday",1,15
1545300,2007,96145,2007-05-05,2008-03-02,9,"weekend",0,35
1545300,2007,96145,2007-05-05,2008-03-02,10,"weekday",0,51
1545300,2007,96145,2007-05-05,2008-03-02,10,"weekend",2,22
1545300,2007,96145,2007-05-05,2008-03-02,12,"weekday",1,5
1545300,2007,96145,2007-05-05,2008-03-02,12,"weekend",1,6
1545300,2017,515084268,2017-05-06,2018-03-04,1,"weekday",5,9
1545300,2017,515084268,2017-05-06,2018-03-04,1,"weekend",9,17
1545300,2017,515084268,2017-05-06,2018-03-04,2,"weekday",0,1
1545300,2017,515084268,2017-05-06,2018-03-04,2,"weekend",2,5
1545300,2017,515084268,2017-05-06,2018-03-04,3,"weekend",1,7
1545300,2017,515084268,2017-05-06,2018-03-04,5,"weekday",3,23
1545300,2017,515084268,2017-05-06,2018-03-04,5,"weekend",6,30
1545300,2017,515084268,2017-05-06,2018-03-04,6,"weekday",8,57
1545300,2017,515084268,2017-05-06,2018-03-04,6,"weekend",16,72
1545300,2017,515084268,2017-05-06,2018-03-04,7,"weekday",4,37
1545300,2017,515084268,2017-05-06,2018-03-04,7,"weekend",2,9
1545300,2017,515084268,2017-05-06,2018-03-04,8,"weekday",2,11
1545300,2017,515084268,2017-05-06,2018-03-04,8,"weekend",0,10
1545300,2017,515084268,2017-05-06,2018-03-04,9,"weekday",2,20
1545300,2017,515084268,2017-05-06,2018-03-04,9,"weekend",4,31
1545300,2017,515084268,2017-05-06,2018-03-04,10,"weekday",4,37
1545300,2017,515084268,2017-05-06,2018-03-04,10,"weekend",4,34
1545300,2017,515084268,2017-05-06,2018-03-04,12,"weekday",1,1
1545300,2017,515084268,2017-05-06,2018-03-04,12,"weekend",2,5
1545600,2005,3886632,2005-05-07,2006-03-05,1,"weekend",2,8
1545600,2005,3886632,2005-05-07,2006-03-05,2,"weekday",0,1
1545600,2005,3886632,2005-05-07,2006-03-05,2,"weekend",0,5
1545600,2005,3886632,2005-05-07,2006-03-05,3,"weekday",1,10
1545600,2005,3886632,2005-05-07,2006-03-05,3,"weekend",0,2
1545600,2005,3886632,2005-05-07,2006-03-05,5,"weekday",29,128
1545600,2005,3886632,2005-05-07,2006-03-05,5,"weekend",28,206
1545600,2005,3886632,2005-05-07,2006-03-05,6,"weekday",6,35
1545600,2005,3886632,2005-05-07,2006-03-05,6,"weekend",7,36
1545600,2005,3886632,2005-05-07,2006-03-05,7,"weekday",21,87
1545600,2005,3886632,2005-05-07,2006-03-05,7,"weekend",9,44
1545600,2005,3886632,2005-05-07,2006-03-05,8,"weekday",2,31
1545600,2005,3886632,2005-05-07,2006-03-05,8,"weekend",3,27
1545600,2005,3886632,2005-05-07,2006-03-05,9,"weekday",3,29
1545600,2005,3886632,2005-05-07,2006-03-05,9,"weekend",3,20
1545600,2005,3886632,2005-05-07,2006-03-05,10,"weekday",1,9
1545600,2005,3886632,2005-05-07,2006-03-05,10,"weekend",0,34
1545600,2005,3886632,2005-05-07,2006-03-05,12,"weekday",0,6
1545600,2005,3886632,2005-05-07,2006-03-05,12,"weekend",4,8
1545600,2008,810753,2008-05-03,2009-03-01,1,"weekday",0,2
1545600,2008,810753,2008-05-03,2009-03-01,1,"weekend",0,4
1545600,2008,810753,2008-05-03,2009-03-01,2,"weekday",1,2
1545600,2008,810753,2008-05-03,2009-03-01,2,"weekend",0,1
1545600,2008,810753,2008-05-03,2009-03-01,5,"weekday",10,54
1545600,2008,810753,2008-05-03,2009-03-01,5,"weekend",10,52
1545600,2008,810753,2008-05-03,2009-03-01,6,"weekday",3,31
1545600,2008,810753,2008-05-03,2009-03-01,6,"weekend",3,25
1545600,2008,810753,2008-05-03,2009-03-01,7,"weekday",1,12
1545600,2008,810753,2008-05-03,2009-03-01,7,"weekend",0,9
1545600,2008,810753,2008-05-03,2009-03-01,8,"weekday",0,23
1545600,2008,810753,2008-05-03,2009-03-01,8,"weekend",1,14
1545600,2008,810753,2008-05-03,2009-03-01,9,"weekday",0,1
1545600,2008,810753,2008-05-03,2009-03-01,10,"weekday",0,2
1545600,2008,810753,2008-05-03,2009-03-01,10,"weekend",0,5
1545600,2008,810753,2008-05-03,2009-03-01,12,"weekday",1,5
1545600,2008,810753,2008-05-03,2009-03-01,12,"weekend",0,4
1545600,2011,154296723,2011-05-07,2012-03-04,1,"weekday",0,7
1545600,2011,154296723,2011-05-07,2012-03-04,1,"weekend",0,12
1545600,2011,154296723,2011-05-07,2012-03-04,2,"weekday",0,1
1545600,2011,154296723,2011-05-07,2012-03-04,2,"weekend",0,3
1545600,2011,154296723,2011-05-07,2012-03-04,5,"weekday",8,38
1545600,2011,154296723,2011-05-07,2012-03-04,5,"weekend",19,69
1545600,2011,154296723,2011-05-07,2012-03-04,6,"weekday",15,62
1545600,2011,154296723,2011-05-07,2012-03-04,6,"weekend",4,40
1545600,2011,154296723,2011-05-07,2012-03-04,7,"weekday",0,25
1545600,2011,154296723,2011-05-07,2012-03-04,7,"weekend",5,38
1545600,2011,154296723,2011-05-07,2012-03-04,8,"weekday",1,51
1545600,2011,154296723,2011-05-07,2012-03-04,8,"weekend",2,16
1545600,2011,154296723,2011-05-07,2012-03-04,9,"weekday",1,37
1545600,2011,154296723,2011-05-07,2012-03-04,9,"weekend",3,33
1545600,2011,154296723,2011-05-07,2012-03-04,10,"weekday",0,8
1545600,2011,154296723,2011-05-07,2012-03-04,10,"weekend",2,29
1545600,2011,154296723,2011-05-07,2012-03-04,12,"weekday",0,3
1545600,2011,154296723,2011-05-07,2012-03-04,12,"weekend",0,10
1545600,2014,478134044,2014-05-03,2015-03-01,1,"weekend",1,8
1545600,2014,478134044,2014-05-03,2015-03-01,2,"weekend",0,1
1545600,2014,478134044,2014-05-03,2015-03-01,5,"weekday",3,21
1545600,2014,478134044,2014-05-03,2015-03-01,5,"weekend",0,15
1545600,2014,478134044,2014-05-03,2015-03-01,6,"weekday",5,18
1545600,2014,478134044,2014-05-03,2015-03-01,6,"weekend",1,18
1545600,2014,478134044,2014-05-03,2015-03-01,7,"weekday",7,20
1545600,2014,478134044,2014-05-03,2015-03-01,7,"weekend",8,34
1545600,2014,478134044,2014-05-03,2015-03-01,8,"weekday",0,3
1545600,2014,478134044,2014-05-03,2015-03-01,8,"weekend",0,9
1545600,2014,478134044,2014-05-03,2015-03-01,9,"weekday",1,3
1545600,2014,478134044,2014-05-03,2015-03-01,9,"weekend",1,2
1545600,2014,478134044,2014-05-03,2015-03-01,10,"weekday",0,1
1545600,2014,478134044,2014-05-03,2015-03-01,12,"weekend",1,5
1545600,2017,515084312,2017-05-06,2018-03-04,1,"weekend",1,10
1545600,2017,515084312,2017-05-06,2018-03-04,2,"weekday",0,2
1545600,2017,515084312,2017-05-06,2018-03-04,2,"weekend",1,3
1545600,2017,515084312,2017-05-06,2018-03-04,3,"weekend",0,3
1545600,2017,515084312,2017-05-06,2018-03-04,5,"weekday",6,35
1545600,2017,515084312,2017-05-06,2018-03-04,5,"weekend",3,22
1545600,2017,515084312,2017-05-06,2018-03-04,6,"weekday",2,21
1545600,2017,515084312,2017-05-06,2018-03-04,6,"weekend",5,22
1545600,2017,515084312,2017-05-06,2018-03-04,7,"weekday",0,13
1545600,2017,515084312,2017-05-06,2018-03-04,7,"weekend",2,13
1545600,2017,515084312,2017-05-06,2018-03-04,8,"weekday",2,28
1545600,2017,515084312,2017-05-06,2018-03-04,8,"weekend",0,12
1545600,2017,515084312,2017-05-06,2018-03-04,9,"weekday",1,5
1545600,2017,515084312,2017-05-06,2018-03-04,9,"weekend",3,15
1545600,2017,515084312,2017-05-06,2018-03-04,10,"weekday",1,6
1545600,2017,515084312,2017-05-06,2018-03-04,10,"weekend",2,22
1545600,2017,515084312,2017-05-06,2018-03-04,12,"weekday",0,3
1545600,2017,515084312,2017-05-06,2018-03-04,12,"weekend",0,10
1545600,2020,515092790,2020-05-02,2021-03-07,1,"weekday",0,2
1545600,2020,515092790,2020-05-02,2021-03-07,1,"weekend",0,7
1545600,2020,515092790,2020-05-02,2021-03-07,2,"weekend",0,4
1545600,2020,515092790,2020-05-02,2021-03-07,8,"weekday",0,2
1545600,2020,515092790,2020-05-02,2021-03-07,8,"weekend",0,2
1545600,2020,515092790,2020-05-02,2021-03-07,10,"weekend",0,4
1545600,2020,515092790,2020-05-02,2021-03-07,12,"weekend",0,3
1545600,2023,515099389,2023-05-06,2024-03-03,5,"weekday",1,6
1545600,2023,515099389,2023-05-06,2024-03-03,5,"weekend",1,23
1545600,2023,515099389,2023-05-06,2024-03-03,6,"weekday",0,9
1545600,2023,515099389,2023-05-06,2024-03-03,6,"weekend",0,1
1545600,2023,515099389,2023-05-06,2024-03-03,7,"weekday",0,6
1545600,2023,515099389,2023-05-06,2024-03-03,7,"weekend",1,12
1545600,2023,515099389,2023-05-06,2024-03-03,8,"weekday",0,3
1545600,2023,515099389,2023-05-06,2024-03-03,8,"weekend",0,4
1545600,2023,515099389,2023-05-06,2024-03-03,9,"weekday",0,6
1545600,2023,515099389,2023-05-06,2024-03-03,9,"weekend",0,2
1547700,2021,515094764,2021-05-01,2021-10-31,7,"weekday",1,2
1564200,2010,51196471,2010-05-01,2011-03-06,1,"weekday",0,2
1564200,2010,51196471,2010-05-01,2011-03-06,1,"weekend",0,2
1564200,2010,51196471,2010-05-01,2011-03-06,2,"weekday",0,2
1564200,2010,51196471,2010-05-01,2011-03-06,2,"weekend",2,7
1564200,2010,51196471,2010-05-01,2011-03-06,3,"weekend",1,1
1564200,2010,51196471,2010-05-01,2011-03-06,5,"weekday",3,10
1564200,2010,51196471,2010-05-01,2011-03-06,5,"weekend",6,29
1564200,2010,51196471,2010-05-01,2011-03-06,6,"weekday",1,6
1564200,2010,51196471,2010-05-01,2011-03-06,6,"weekend",0,16
1564200,2010,51196471,2010-05-01,2011-03-06,7,"weekday",0,5
1564200,2010,51196471,2010-05-01,2011-03-06,7,"weekend",2,16
1564200,2010,51196471,2010-05-01,2011-03-06,8,"weekday",0,3
1564200,2010,51196471,2010-05-01,2011-03-06,8,"weekend",1,5
1564200,2010,51196471,2010-05-01,2011-03-06,9,"weekday",0,9
1564200,2010,51196471,2010-05-01,2011-03-06,9,"weekend",2,10
